Uso_CPU,Uso_Memoria,Numero_Hilos,Tiempo_Ejecucion,Numero_Errores,Tipo_Proceso_Aplicación,Tipo_Proceso_Servicio,Tipo_Proceso_Sistema
0.6291045806211233,-0.2498535125208701,0.20833333333333334,-0.08073364098913897,0.3333333333333333,1.0,0.0,0.0
-0.39262889878298196,0.0057967692101975115,-0.75,-0.3965637013845712,0.0,0.0,0.0,1.0
-0.07687258076905278,-0.49300941188605363,-0.08333333333333333,0.033949176180571757,1.0,0.0,0.0,1.0
-0.9204075614259442,-0.38977308860321214,-0.9583333333333334,-0.8909725665949,2.0,0.0,1.0,0.0
0.07033504820682078,-0.7686915391397384,0.5,0.5463162807476942,0.6666666666666666,1.0,0.0,0.0
-0.54703330357648,0.7436625072142605,-0.125,-0.9536305588698204,-0.6666666666666666,0.0,1.0,0.0
0.5863452133128417,0.3523056383473598,-0.9583333333333334,0.23980697056873737,-0.3333333333333333,1.0,0.0,0.0
-0.37602387926828756,0.5303373986826123,0.16666666666666666,0.17564193677662765,0.3333333333333333,0.0,1.0,0.0
0.5528714786117284,0.3015563934140849,0.7916666666666666,-0.21123935598634497,-0.3333333333333333,1.0,0.0,0.0
0.9525609354698802,-0.2923590390129246,0.5833333333333334,0.220281863911413,-1.0,1.0,0.0,0.0
-0.18212115560198802,0.6126492261587785,0.375,0.5900002593896522,0.6666666666666666,1.0,0.0,0.0
0.03264742301551379,0.8065865786356647,0.2916666666666667,0.5743137523197668,-1.0,0.0,0.0,1.0
0.4592525319807068,0.9071165562871255,0.041666666666666664,0.35288452891824434,-0.6666666666666666,1.0,0.0,0.0
0.029411697644237157,0.4938867144631152,0.5416666666666666,-0.09409721896092195,1.0,0.0,0.0,1.0
-0.448042691846884,0.4354608276306101,0.625,0.7602435002604107,0.0,1.0,0.0,0.0
-0.1631535073853648,-0.44591299967210674,-0.7916666666666666,0.36942542686576835,0.0,0.0,0.0,1.0
0.8225264547556128,-0.12686284082170893,0.9583333333333334,0.04026553050824146,1.0,0.0,0.0,1.0
-0.2644810644849227,-0.7677665697945992,0.125,-0.6657452038025947,0.0,1.0,0.0,0.0
0.8513811377912315,-0.016832095823146417,0.875,-0.29642734178841545,0.3333333333333333,1.0,0.0,0.0
-0.8688759922818342,0.09952640987960461,-0.4583333333333333,0.5004706064017644,-0.6666666666666666,1.0,0.0,0.0
0.55170314252465,-0.8277703775819206,-0.4166666666666667,0.3501833845764774,0.3333333333333333,0.0,0.0,1.0
0.2507645502730365,0.8544636973186385,-0.20833333333333334,0.2158212328197141,-1.3333333333333333,0.0,0.0,1.0
0.7800767367314664,0.5770390304531108,0.08333333333333333,0.34394228822129425,1.0,0.0,0.0,1.0
-0.3370406687727482,-0.3313686914314616,0.3333333333333333,-0.6852094018772666,-0.3333333333333333,0.0,1.0,0.0
0.2840337850526356,0.1573016800682042,0.9583333333333334,-0.15190148401923648,-0.3333333333333333,1.0,0.0,0.0
-0.20865131269043524,-0.26917049444469215,-0.7916666666666666,0.321043701091397,0.6666666666666666,0.0,0.0,1.0
0.854894097977068,-0.7318862274751843,-0.4166666666666667,0.3955819803495069,-0.3333333333333333,0.0,1.0,0.0
-0.6305600931137023,0.0075333102995314444,0.08333333333333333,0.18747552975896642,-0.3333333333333333,0.0,0.0,1.0
-0.9329148362852724,0.15683123744929345,0.3333333333333333,0.28366192971279997,0.3333333333333333,1.0,0.0,0.0
0.022412084230752534,-0.5160119802035652,0.0,-0.4470994525558712,-1.3333333333333333,1.0,0.0,0.0
0.8638023329214867,-0.39524335830792356,0.0,-0.5097840687150459,-0.6666666666666666,0.0,1.0,0.0
0.6433624674980934,0.6188562681090728,-0.08333333333333333,0.4091468843894952,-0.6666666666666666,0.0,0.0,1.0
-0.33678098801610434,-0.485642354221284,-0.375,0.8356398955765378,0.6666666666666666,0.0,1.0,0.0
0.595597511714613,-0.8147093513438971,-0.9166666666666666,-0.9848562263631454,-1.0,0.0,1.0,0.0
0.8071305473893496,-0.2893234747586817,-0.3333333333333333,-0.3168070087210129,1.6666666666666667,0.0,0.0,1.0
0.5678313276003091,-0.8831366241760451,0.5416666666666666,-0.37947510522407696,-1.0,1.0,0.0,0.0
0.48781915143996624,0.8084726415888381,-0.08333333333333333,0.26337244592936454,1.3333333333333333,0.0,1.0,0.0
-0.875505080922463,0.4523405665577158,-0.7083333333333334,-0.1993909786015536,-1.3333333333333333,1.0,0.0,0.0
-0.2594483215475016,0.058210415118629226,-1.0,-0.2923603004438563,-0.6666666666666666,1.0,0.0,0.0
-0.35762580727869975,0.9495752095892306,-0.4583333333333333,-0.3672142848281853,-0.6666666666666666,0.0,0.0,1.0
-0.50511488697658,0.9100842022901545,0.20833333333333334,-0.9666821608453627,-1.6666666666666667,0.0,1.0,0.0
-0.8149208373597536,-0.725987430878084,-0.4583333333333333,-0.016995380248618828,2.3333333333333335,0.0,1.0,0.0
0.054431167816429794,-0.4451114924902288,0.125,0.5218568329715922,-1.3333333333333333,0.0,1.0,0.0
0.13108428518216061,0.3866437841756063,-0.2916666666666667,0.8520293182315111,1.0,1.0,0.0,0.0
0.3314332562986482,0.11084939011946822,-1.0,0.08318897383890952,-0.3333333333333333,1.0,0.0,0.0
-0.9413706572905558,-0.5328186255555629,0.75,-0.026602642593488754,0.0,1.0,0.0,0.0
-0.479683830238621,-0.16894844660728775,0.5,-0.6778937791232855,0.3333333333333333,0.0,0.0,1.0
0.6090905941494366,0.3469804976056133,-0.5833333333333334,0.6717515986476,-0.6666666666666666,0.0,0.0,1.0
-0.12964505638643745,0.7186895118483655,0.0,-0.9664849931058391,-0.3333333333333333,0.0,1.0,0.0
-0.3882879212202147,0.019760814735011258,0.2916666666666667,0.8198215976242716,0.3333333333333333,1.0,0.0,0.0
0.5360970854722955,-0.9343062901733797,0.625,-0.9004686429481036,1.0,0.0,0.0,1.0
0.6769589230503696,0.6566307656174292,-0.4583333333333333,0.2157177574531347,-0.6666666666666666,1.0,0.0,0.0
0.3011550618522027,-0.09707506586456742,0.9583333333333334,0.8288155835890733,0.6666666666666666,0.0,0.0,1.0
0.34913996694127336,0.3389140455791198,-0.9583333333333334,0.8226558761833861,-0.6666666666666666,0.0,1.0,0.0
-0.22079339917287613,0.9077045690405284,-0.08333333333333333,-0.5234565234625256,-0.3333333333333333,0.0,1.0,0.0
0.10117327023294619,-0.1524299781991275,-0.8333333333333334,0.04640005860968312,-1.0,1.0,0.0,0.0
0.7890192589066859,-0.09153496298134661,-0.7083333333333334,-0.7785828885071333,-0.3333333333333333,0.0,0.0,1.0
0.30534820214906266,-0.2179795836615171,-0.041666666666666664,0.3254115228531803,-1.3333333333333333,0.0,0.0,1.0
-0.4923797524594637,-0.2310594331658032,0.041666666666666664,-0.6986188121134516,-0.3333333333333333,0.0,0.0,1.0
-0.3700218548652175,0.31910486251837233,0.7916666666666666,0.4613198582028207,0.3333333333333333,1.0,0.0,0.0
0.8652226973387955,0.0663344383467447,0.20833333333333334,0.8762943355000511,0.6666666666666666,0.0,1.0,0.0
-0.5977762860662126,-0.935304904859492,-0.25,-0.8582432020771117,1.6666666666666667,0.0,0.0,1.0
-0.6303882095413075,0.6462952496216468,0.25,-0.6909038840197348,0.3333333333333333,1.0,0.0,0.0
-0.3869402437412557,-0.4123988157297032,-0.4583333333333333,0.9805700717178171,-0.3333333333333333,1.0,0.0,0.0
-0.548983188326231,-0.6019735957701015,0.7916666666666666,0.3674460839568851,-0.3333333333333333,0.0,1.0,0.0
0.8462604753834673,-0.4900270392635587,0.4166666666666667,0.5691134550535962,-0.3333333333333333,0.0,1.0,0.0
-0.9147204797696497,-0.8025549025888867,-0.2916666666666667,-0.7208081554642508,-0.6666666666666666,0.0,1.0,0.0
0.6219792515509626,-0.8179811785078143,-0.4583333333333333,-0.9309462292566081,-0.6666666666666666,0.0,1.0,0.0
-0.8115242122970311,0.28935095025954305,0.041666666666666664,-0.29306609983975845,0.3333333333333333,1.0,0.0,0.0
-0.9931697687652233,-0.8336145911763135,-0.9166666666666666,-0.26506922274817385,-0.6666666666666666,1.0,0.0,0.0
-0.2751055390328309,-0.6458592664941712,-0.5,-0.019405577435339848,0.3333333333333333,1.0,0.0,0.0
-0.573873244766301,-0.8389414180699243,-0.9583333333333334,0.700691884152527,0.3333333333333333,0.0,0.0,1.0
0.040955702820948126,-0.73534987726627,-0.875,0.3832921975086918,-0.3333333333333333,1.0,0.0,0.0
-0.7253382651549003,-0.5364948752969175,0.5416666666666666,-0.38743420703522324,-1.6666666666666667,0.0,1.0,0.0
-0.13267355001022949,-0.08567084960078461,0.3333333333333333,-0.944558039929999,-0.6666666666666666,0.0,0.0,1.0
0.13751875324368926,0.1327523747232612,-0.7083333333333334,0.7912378011580914,-0.6666666666666666,0.0,1.0,0.0
-0.8300983985951894,-0.9912735094180871,0.8333333333333334,-0.49361484129264854,0.0,0.0,1.0,0.0
0.4112472724535674,-0.5707509010551509,0.25,0.592303292131004,-0.6666666666666666,1.0,0.0,0.0
0.7134144671453221,0.8020631161540928,0.0,0.09874117885831339,-0.3333333333333333,1.0,0.0,0.0
-0.2990358476971127,-0.18998900638782384,0.0,0.041277772074975655,0.0,1.0,0.0,0.0
-0.7254182191103246,-0.3652637416157919,-0.75,-0.8652950677297065,0.0,0.0,0.0,1.0
0.9725874892255408,0.17864098209000887,0.3333333333333333,-0.6125637111239294,-0.3333333333333333,0.0,1.0,0.0
-0.056486073838543586,-0.9127424271168688,-0.4583333333333333,-0.9570355952989357,0.0,1.0,0.0,0.0
0.02970082698609472,-0.22810790091375122,0.6666666666666666,0.33655488855964105,-0.6666666666666666,0.0,0.0,1.0
0.6145483890127625,-0.6623540601668877,-0.08333333333333333,0.7394965195632689,-0.6666666666666666,0.0,0.0,1.0
-0.37843507584717895,0.568213646287726,-0.16666666666666666,-0.08607290788831602,-0.3333333333333333,0.0,1.0,0.0
0.5840304196230525,0.8565515018307223,1.0,-0.9038525717963986,1.3333333333333333,0.0,0.0,1.0
0.9055389931631176,0.016923545905565746,-0.5833333333333334,-0.5910711251608185,-0.6666666666666666,1.0,0.0,0.0
-0.0357771339222478,0.26723703773137203,-0.5416666666666666,-0.7041775882793422,-0.3333333333333333,0.0,0.0,1.0
-0.7459346755324986,0.2702776859028626,-0.041666666666666664,0.5618041273741826,-0.6666666666666666,1.0,0.0,0.0
0.7501444975072228,0.22645913776257645,-0.5,0.7962994210817834,1.3333333333333333,1.0,0.0,0.0
-0.22180634672131644,-0.595274407839407,-0.375,0.2477437993036012,0.0,0.0,0.0,1.0
-0.8334049033078283,-0.975719080011762,0.375,0.08236149956880542,0.0,0.0,0.0,1.0
0.7807291883618969,-0.7994455103151198,-1.0,0.5679097887680309,0.3333333333333333,0.0,0.0,1.0
0.7855008368359853,-0.15798364952304106,0.875,0.19748767614944943,-1.3333333333333333,0.0,1.0,0.0
0.7584602067928974,-0.012313284405162604,-0.8333333333333334,-0.3905335975547877,0.0,0.0,0.0,1.0
0.6864187701521753,0.3332273873319522,-0.16666666666666666,-0.26648269564770893,0.6666666666666666,0.0,0.0,1.0
0.3502577415750645,-0.792890442800889,0.125,-0.40392892454696355,0.6666666666666666,1.0,0.0,0.0
0.22993733133068492,-0.7997559353161904,-0.16666666666666666,-0.16390824728606118,0.0,0.0,0.0,1.0
0.3724566036475016,0.522946587084812,-0.9166666666666666,-0.02927211836405236,0.3333333333333333,0.0,1.0,0.0
0.22392753883920885,-0.11688760916867688,0.4166666666666667,-0.15260253904025164,-0.6666666666666666,1.0,0.0,0.0
-1.0000631800609883,0.5747803547564136,0.20833333333333334,-0.567801633736819,-0.3333333333333333,0.0,1.0,0.0
-0.9237029068803138,-0.07933685975367898,0.7083333333333334,0.8299614789276903,-1.0,0.0,1.0,0.0
0.9149230639503346,0.09930571846747628,-1.0,0.594578437240929,1.6666666666666667,0.0,1.0,0.0
-0.877443402482695,-0.7768102917549871,0.08333333333333333,0.8587755781318647,-1.0,1.0,0.0,0.0
-0.0037879367525947617,0.8922290802044068,-0.5833333333333334,-0.2475546964343363,-0.3333333333333333,1.0,0.0,0.0
-0.6062943442582069,-0.145543427658074,-0.875,-0.2282505343698783,-0.3333333333333333,0.0,1.0,0.0
-0.24504355825253288,-0.16085268398298852,-0.3333333333333333,-0.48665982100845606,0.6666666666666666,0.0,0.0,1.0
0.192953291984927,-0.8549217743276427,-0.16666666666666666,0.18676257135991658,0.0,0.0,1.0,0.0
-0.802447722757723,-0.08606740332176681,0.9166666666666666,-0.3984852416065834,1.3333333333333333,0.0,1.0,0.0
0.36222661940887063,-0.01128183943385147,0.7916666666666666,0.1922537257694504,-0.3333333333333333,0.0,0.0,1.0
0.5051798845379184,-0.13085450969532386,-0.7083333333333334,0.058622471099647,-1.0,1.0,0.0,0.0
0.47421472482366916,-0.2730140416835258,-0.5833333333333334,-0.3795420752402316,0.6666666666666666,0.0,0.0,1.0
-0.845059498617276,-0.20226711885678228,0.041666666666666664,0.04189816056914597,-0.6666666666666666,0.0,0.0,1.0
-0.2662138441746295,0.16396668907118803,0.25,0.3225039510379918,0.3333333333333333,0.0,0.0,1.0
0.222997338929343,-0.4017891263441685,0.7083333333333334,-0.12351454799170192,0.6666666666666666,0.0,0.0,1.0
0.10757972976348855,-0.1521331976693527,-0.3333333333333333,-0.867288499646634,1.3333333333333333,0.0,1.0,0.0
-0.7700937030666573,0.7042886498320644,-0.7916666666666666,-0.5530858035101054,0.3333333333333333,1.0,0.0,0.0
-0.8772240296680961,-0.11077878966696422,0.375,0.21403782925024578,0.3333333333333333,0.0,1.0,0.0
0.8114899742394979,0.17372089552012648,-0.125,0.12285303980769678,2.3333333333333335,0.0,1.0,0.0
-0.4223663264533587,-0.8319864944934776,-0.5833333333333334,-0.10900902044122693,0.3333333333333333,1.0,0.0,0.0
-0.9762730039159396,-0.7068090033016031,0.75,0.7803926657068094,0.6666666666666666,0.0,1.0,0.0
-0.8641202165691093,0.34612401338693555,0.125,0.2588601666466927,-0.3333333333333333,0.0,0.0,1.0
-0.626200302261513,0.8390661982890752,0.875,0.7428033366056969,-0.3333333333333333,0.0,0.0,1.0
-0.40324979020141766,0.08102571263390698,-0.25,0.37204522339836205,-0.6666666666666666,0.0,1.0,0.0
-0.11193002462342198,0.32740974000523726,0.25,-0.038150489844922045,0.0,1.0,0.0,0.0
0.9893319526378542,-0.3403214806817503,0.4166666666666667,0.5608703309732229,1.0,0.0,0.0,1.0
0.897665879386656,-0.26575377558135477,0.3333333333333333,-0.286391521193454,0.3333333333333333,0.0,1.0,0.0
0.3203682413423415,0.88373083933307,-0.4583333333333333,-0.29737068013999357,-1.3333333333333333,1.0,0.0,0.0
-0.4232617730383256,-0.6032078133078472,-0.75,-0.8435458764281419,2.3333333333333335,1.0,0.0,0.0
-0.08162310459623952,-0.36900325905068787,-0.125,0.9125175685623066,0.0,0.0,1.0,0.0
-0.9896406758588866,0.32884841172109747,-0.5416666666666666,0.43185965596578774,-0.6666666666666666,0.0,0.0,1.0
0.7748263157574022,0.6994011636953469,0.041666666666666664,-0.7503341869666571,-0.3333333333333333,1.0,0.0,0.0
0.9474349225659588,0.9010900590111612,1.0,0.9281585211667762,0.6666666666666666,0.0,1.0,0.0
-0.5602286192965494,0.929206715595053,-0.625,0.2213328027074425,2.0,0.0,0.0,1.0
0.6573693057985147,0.6642914606398705,0.08333333333333333,0.7971717689349276,0.3333333333333333,0.0,0.0,1.0
-0.7299049409398771,-0.6045323441637811,0.2916666666666667,-0.746039378008147,0.0,0.0,0.0,1.0
0.8843582586267764,-0.8682306819916865,-0.5416666666666666,0.5614606988242624,0.3333333333333333,1.0,0.0,0.0
-0.2791622004556617,-0.13861019306975622,-0.5833333333333334,-0.9580357745676711,0.0,1.0,0.0,0.0
-0.9161176188603248,-0.5341777796816549,-0.9583333333333334,0.13226892157478046,0.6666666666666666,0.0,0.0,1.0
0.6322987198891581,0.9971852382660289,0.6666666666666666,-0.7999610714157109,-0.6666666666666666,0.0,1.0,0.0
-0.9657108558710921,0.43371793554713256,0.041666666666666664,-0.569040786066209,-1.3333333333333333,0.0,1.0,0.0
-0.12034257373120845,0.924368969941616,0.4166666666666667,0.08118852743742773,-0.6666666666666666,0.0,0.0,1.0
0.8017934361062253,-0.9091078154370312,0.875,0.6043372709191633,0.6666666666666666,1.0,0.0,0.0
-0.3061484149332319,0.6691239282370254,0.2916666666666667,0.4676988494393149,0.0,1.0,0.0,0.0
0.6080169544901898,0.12011006818615179,0.8333333333333334,-0.027746622231150674,-0.3333333333333333,0.0,0.0,1.0
0.4845827337791214,0.415244910757145,-0.9583333333333334,0.05697405750797437,-1.0,0.0,0.0,1.0
0.44088799865147077,-0.22914834988045432,-0.041666666666666664,0.9647719241972227,0.0,1.0,0.0,0.0
0.6484060573600058,-0.5643488762624868,0.5416666666666666,0.4420837721333006,0.0,0.0,0.0,1.0
-0.515984829022259,0.6107275807986581,-0.2916666666666667,-0.841644848196066,0.3333333333333333,0.0,1.0,0.0
0.388656277426711,-0.07204772029314616,0.375,-0.0058002895613220905,-0.3333333333333333,0.0,0.0,1.0
0.3406609528356526,-0.6062437433508773,0.041666666666666664,-0.3134182643054697,-0.3333333333333333,1.0,0.0,0.0
0.6726628108396012,-0.023788847196672364,-0.6666666666666666,-0.8050391564416828,0.3333333333333333,1.0,0.0,0.0
-0.16330237742397902,-0.47416157491818167,-0.20833333333333334,0.35360812271673625,-0.6666666666666666,0.0,0.0,1.0
0.5355105278257112,-0.32204820505090404,0.3333333333333333,0.023575129800918245,-0.6666666666666666,1.0,0.0,0.0
-0.7760537792694474,-0.4976886598391652,0.6666666666666666,0.3971173460983057,0.0,0.0,0.0,1.0
0.05896416065281055,-0.13787390008048678,-0.7916666666666666,0.11654312480326372,0.3333333333333333,1.0,0.0,0.0
-0.7644334266232937,-0.36393592694219956,0.2916666666666667,-0.773648591076689,-0.3333333333333333,0.0,1.0,0.0
-0.8761156603314767,-0.6179521817642846,0.2916666666666667,-0.17553675084153297,0.3333333333333333,0.0,0.0,1.0
0.9711758672604504,0.6870402010247076,0.6666666666666666,-0.7317613064675594,-0.3333333333333333,1.0,0.0,0.0
-0.27303035543661747,0.20227539443350878,-0.4166666666666667,-0.9963730301247326,0.3333333333333333,1.0,0.0,0.0
-0.22339460297132194,-0.8322085441734878,1.0,-0.9362528189703929,0.3333333333333333,0.0,0.0,1.0
-0.6202863485268988,-0.17906974265355652,0.875,-0.8604977870004243,-1.3333333333333333,0.0,1.0,0.0
-0.365127866464972,0.6208610478512656,0.5416666666666666,-0.2179937374071791,-0.3333333333333333,0.0,1.0,0.0
-0.6099903397001589,0.7794905786917196,-0.8333333333333334,0.7062667405150196,0.3333333333333333,1.0,0.0,0.0
0.4965255893884302,0.01825537377133006,-0.125,-0.8710983803545681,0.0,0.0,1.0,0.0
0.755744145814365,0.5280589764097678,0.625,0.514836543723189,0.3333333333333333,0.0,1.0,0.0
-0.5272716546088684,-0.9132385639009257,-0.3333333333333333,-0.3398271945985742,0.0,0.0,1.0,0.0
-0.6031882218578655,-0.14664854502290503,-0.7083333333333334,-0.06612170038925251,0.0,0.0,1.0,0.0
0.7324919977295831,-0.36774428408778076,-0.8333333333333334,0.8545047088909884,-0.3333333333333333,1.0,0.0,0.0
-0.3360812776706449,-0.7357176454610596,0.16666666666666666,0.15508694208027218,0.0,0.0,0.0,1.0
-0.10320021273094365,0.6237280909455047,-0.4166666666666667,0.7568341678824745,0.0,0.0,1.0,0.0
-0.4379331656328953,0.8942644911695995,0.875,-0.9056604279026237,0.6666666666666666,0.0,0.0,1.0
-0.6571902118429541,0.6363670610244346,-0.9583333333333334,0.6301727008031544,0.0,0.0,1.0,0.0
0.10327119140562249,-0.07803970671383138,0.625,-0.6591130777026428,-0.6666666666666666,0.0,0.0,1.0
-0.3436166675176534,0.8159320634110965,-0.625,-0.01688759469198879,1.0,1.0,0.0,0.0
-0.43855825230803014,-0.7076072794359082,-0.75,-0.132901436441394,0.3333333333333333,0.0,0.0,1.0
0.7945530596824804,-0.9673415006704498,-0.9583333333333334,-0.46554246856685766,1.6666666666666667,0.0,0.0,1.0
0.30303932599096306,0.5004376314796654,-0.5,-0.07894783597912061,-0.6666666666666666,1.0,0.0,0.0
-0.8082872171534197,0.8625558164037908,0.2916666666666667,-0.3860321035823641,-0.3333333333333333,0.0,1.0,0.0
-0.25523740787860644,0.5982360945463706,-0.16666666666666666,-0.300431981634513,-0.3333333333333333,1.0,0.0,0.0
-0.9344905646832535,0.7039614030795057,-0.20833333333333334,0.8235863647499507,0.0,1.0,0.0,0.0
-0.8887589285715275,0.9560955280642816,0.875,-0.04796212234773112,-0.6666666666666666,0.0,0.0,1.0
-0.5682168248255577,-0.13636944885223823,-0.25,0.037711994614179484,0.0,0.0,1.0,0.0
0.23360899780306899,0.08396315161044562,0.9166666666666666,0.36842630732265036,-0.3333333333333333,0.0,1.0,0.0
0.18342133347847356,0.3434411254886612,0.375,-0.8718989029894318,-1.3333333333333333,1.0,0.0,0.0
0.4565749244217099,-0.5862752040211823,-0.9583333333333334,0.8848018298118439,0.6666666666666666,1.0,0.0,0.0
0.0026539667454963814,0.7985468636866592,0.5416666666666666,0.8231809090824087,-1.3333333333333333,1.0,0.0,0.0
-0.8055953755524291,-0.6850461971999753,0.5,-0.49000252776077086,-1.0,0.0,0.0,1.0
-0.5570987529872637,0.46074135778719405,-0.16666666666666666,0.10295983464252134,0.6666666666666666,0.0,1.0,0.0
-0.85576848866679,0.6367917938499877,0.25,-0.41942933739832433,-0.6666666666666666,0.0,0.0,1.0
-0.12171683012222775,0.7976176504017527,0.125,-0.26326809816468577,0.6666666666666666,0.0,0.0,1.0
-0.4551271262162207,-0.3609869196252706,-0.4583333333333333,-0.6171231619690768,-0.3333333333333333,0.0,0.0,1.0
0.07968395363940886,-0.3652985152058124,0.6666666666666666,0.12287725391698873,-1.0,0.0,0.0,1.0
-0.8961975254037404,-0.515012434374332,-0.5416666666666666,-0.331948859587953,-0.3333333333333333,0.0,1.0,0.0
-0.9135372116914671,-0.8316346935793543,0.25,0.3335424157679033,1.0,0.0,0.0,1.0
-0.25828849164697004,-0.7513971684360518,-0.9166666666666666,-0.8200130506981653,-0.3333333333333333,1.0,0.0,0.0
-0.3814257409816764,0.3670530912939799,0.16666666666666666,0.13192499811843897,-0.6666666666666666,0.0,1.0,0.0
0.6421065953678283,-0.8818559853381837,0.0,-0.5217340709318995,0.3333333333333333,0.0,0.0,1.0
-0.4099152693824472,-0.8549918975126529,0.7916666666666666,-0.2904117863654546,-0.3333333333333333,0.0,0.0,1.0
0.5188782438163401,-0.2686647173573293,-0.4583333333333333,0.568117792559567,-0.6666666666666666,0.0,0.0,1.0
-0.1807155418587017,-0.21899487335082668,0.2916666666666667,0.30952853499326727,0.0,0.0,0.0,1.0
-0.46336485066303873,-0.515749596833461,0.4583333333333333,-0.17920240167638163,1.3333333333333333,0.0,1.0,0.0
-0.5388869882535678,0.7857505253787502,0.7916666666666666,0.05135483878819543,0.6666666666666666,0.0,0.0,1.0
-0.2946915872707289,0.09232409169216653,-0.2916666666666667,-0.9683345693336319,0.0,0.0,1.0,0.0
0.20130160001086042,0.43399043157987083,-0.5,-0.5630390053913364,-0.3333333333333333,1.0,0.0,0.0
-0.5178751257830616,0.9819533489069514,0.6666666666666666,-0.7055498679248734,-1.3333333333333333,1.0,0.0,0.0
0.8970129919250531,-0.5228083323512317,-0.875,0.13760019120970024,-0.6666666666666666,1.0,0.0,0.0
-0.8431605910712776,-0.9973192029599479,0.25,-0.17501569917045287,0.3333333333333333,1.0,0.0,0.0
0.48546831220572095,0.557554603928847,0.125,-0.45233165101804995,0.0,0.0,1.0,0.0
0.5149119200146299,0.3839294645395825,-0.125,0.512334991219748,1.3333333333333333,1.0,0.0,0.0
-0.680292887780981,0.09323509315914105,-0.4166666666666667,-0.6200061668828968,-0.3333333333333333,0.0,1.0,0.0
0.45379595258747174,0.3417349449249543,0.8333333333333334,0.3178127954433314,0.0,1.0,0.0,0.0
-0.27158447956261933,0.9945269568068181,-1.0,0.057861155120139326,1.3333333333333333,0.0,0.0,1.0
0.6964175152589761,0.8401609924343693,-0.625,-0.3812186565343823,0.6666666666666666,0.0,0.0,1.0
0.4440668713403443,0.8907279679140317,0.08333333333333333,0.25070564381146404,0.6666666666666666,0.0,1.0,0.0
0.8364671626004211,-0.13447948119570316,-0.20833333333333334,0.2694732109272102,0.0,0.0,0.0,1.0
-0.2319169130550313,-0.5715530168923876,0.08333333333333333,-0.2611415255855249,-0.6666666666666666,0.0,1.0,0.0
-0.08918870182889861,0.7408574376629093,0.5416666666666666,0.862824975125467,1.3333333333333333,0.0,0.0,1.0
0.022662927677905564,-0.6972524613878935,-0.625,0.8957117305385666,0.0,0.0,1.0,0.0
-0.912379120085379,0.26086165728100136,0.9583333333333334,-0.07750069928757115,0.3333333333333333,0.0,0.0,1.0
0.9676716856634204,-0.5170032898663341,-0.8333333333333334,-0.4845707988895158,-1.0,0.0,0.0,1.0
